time,seconds_elapsed,z,y,x
1638754169678286800,0.011286865234375,-0.9804534912109375,-0.0872344970703125,-0.03851318359375
1638754169688307700,0.0213076171875,-0.9790191650390625,-0.08819580078125,-0.03765869140625
1638754169698327800,0.031327880859375,-0.982696533203125,-0.08746337890625,-0.03802490234375
1638754169708348700,0.0413486328125,-0.9876251220703125,-0.0867767333984375,-0.038299560546875
1638754169718368800,0.05136865234375,-0.9885406494140625,-0.0869293212890625,-0.039093017578125
1638754169728389600,0.0613896484375,-0.985748291015625,-0.0872802734375,-0.0394134521484375
1638754169738409700,0.07140966796875,-0.9842987060546875,-0.0870513916015625,-0.03924560546875
1638754169748430800,0.081430908203125,-0.9852752685546875,-0.0860137939453125,-0.0399932861328125
1638754169758450700,0.09145068359375,-0.9851531982421875,-0.0860748291015625,-0.03826904296875
1638754169768471800,0.101471923828125,-0.9848785400390625,-0.0862274169921875,-0.037872314453125
1638754169778492700,0.11149267578125,-0.9849853515625,-0.0859832763671875,-0.0376739501953125
1638754169788512800,0.1215126953125,-0.9862518310546875,-0.0856475830078125,-0.03704833984375
1638754169798533600,0.13153369140625,-0.9861602783203125,-0.0853118896484375,-0.03857421875
1638754169808553700,0.1415537109375,-0.9848785400390625,-0.0850677490234375,-0.0391387939453125
1638754169818574600,0.15157470703125,-0.9846343994140625,-0.085357666015625,-0.0389862060546875
1638754169828594700,0.1615947265625,-0.985198974609375,-0.0852203369140625,-0.0404510498046875
1638754169838615600,0.171615478515625,-0.9854278564453125,-0.085357666015625,-0.0415802001953125
1638754169848635600,0.1816357421875,-0.9862823486328125,-0.085601806640625,-0.0421600341796875
1638754169858656800,0.19165673828125,-0.9851226806640625,-0.086212158203125,-0.0419921875
1638754169868678000,0.201677978515625,-0.986328125,-0.08587646484375,-0.0418243408203125
1638754169878697700,0.21169775390625,-0.986572265625,-0.08673095703125,-0.040863037109375
1638754169888718800,0.22171875,-0.9867401123046875,-0.085540771484375,-0.0408172607421875
1638754169898739000,0.231739013671875,-0.9839935302734375,-0.085113525390625,-0.0400543212890625
1638754169908759800,0.241759765625,-0.984893798828125,-0.08624267578125,-0.04034423828125
1638754169918780000,0.25177978515625,-0.985076904296875,-0.0856475830078125,-0.03863525390625
1638754169928800800,0.26180078125,-0.9845733642578125,-0.086151123046875,-0.0385894775390625
1638754169938822000,0.27182177734375,-0.984771728515625,-0.08673095703125,-0.0386962890625
1638754169948841700,0.281841796875,-0.9862060546875,-0.086151123046875,-0.0391082763671875
1638754169958862800,0.29186279296875,-0.98431396484375,-0.0869293212890625,-0.039154052734375
1638754169968882700,0.301882568359375,-0.9849090576171875,-0.0873260498046875,-0.0399627685546875
1638754169978903800,0.31190380859375,-0.984375,-0.0866546630859375,-0.0411224365234375
1638754169988924000,0.321923828125,-0.9859161376953125,-0.086456298828125,-0.04052734375
1638754169998944800,0.33194482421875,-0.9855194091796875,-0.086181640625,-0.039794921875
1638754170008964900,0.34196484375,-0.9851837158203125,-0.0865325927734375,-0.039764404296875
1638754170018985700,0.35198583984375,-0.98480224609375,-0.086334228515625,-0.0386810302734375
1638754170029006600,0.362006591796875,-0.98492431640625,-0.08642578125,-0.0379486083984375
1638754170039026700,0.372026611328125,-0.9854736328125,-0.08612060546875,-0.037933349609375
1638754170049048000,0.382048095703125,-0.9865570068359375,-0.0867767333984375,-0.038909912109375
1638754170059068000,0.39206787109375,-0.988006591796875,-0.0867919921875,-0.038787841796875
1638754170069089000,0.402089111328125,-0.9879608154296875,-0.0875396728515625,-0.039093017578125
1638754170079108900,0.41210888671875,-0.987518310546875,-0.087677001953125,-0.0399627685546875
1638754170089130000,0.4221298828125,-0.9860687255859375,-0.0863037109375,-0.041748046875
1638754170099150800,0.43215087890625,-0.98565673828125,-0.0859527587890625,-0.0407562255859375
1638754170109171000,0.4421708984375,-0.9860382080078125,-0.085693359375,-0.0418243408203125
1638754170119191800,0.45219189453125,-0.985321044921875,-0.0850677490234375,-0.0435791015625
1638754170129212000,0.4622119140625,-0.98486328125,-0.0842742919921875,-0.0423583984375
1638754170139232800,0.472232666015625,-0.9853668212890625,-0.0843353271484375,-0.0406951904296875
1638754170149252900,0.4822529296875,-0.9859161376953125,-0.0840606689453125,-0.0409088134765625
1638754170159274000,0.49227392578125,-0.9865875244140625,-0.0843963623046875,-0.039520263671875
1638754170169294800,0.502294921875,-0.9863739013671875,-0.08367919921875,-0.039215087890625
1638754170179315000,0.51231494140625,-0.9871063232421875,-0.0841064453125,-0.038421630859375
1638754170189335800,0.522335693359375,-0.9875335693359375,-0.0854034423828125,-0.0389404296875
1638754170199356000,0.53235595703125,-0.986541748046875,-0.084075927734375,-0.04083251953125
1638754170209376800,0.542376708984375,-0.9857635498046875,-0.085052490234375,-0.041229248046875
1638754170219396900,0.55239697265625,-0.9859161376953125,-0.0855712890625,-0.0414581298828125
1638754170229417700,0.562417724609375,-0.986297607421875,-0.0854339599609375,-0.042327880859375
1638754170239437800,0.572437744140625,-0.9865875244140625,-0.0851898193359375,-0.0416107177734375
1638754170249459000,0.582458984375,-0.9845123291015625,-0.0844268798828125,-0.0412445068359375
1638754170259480000,0.59247998046875,-0.9846649169921875,-0.085235595703125,-0.0403594970703125
1638754170269500000,0.6025,-0.9859466552734375,-0.08660888671875,-0.039947509765625
1638754170279521000,0.61252099609375,-0.9867706298828125,-0.0865478515625,-0.0383453369140625
1638754170289541000,0.622541015625,-0.988189697265625,-0.0865631103515625,-0.037933349609375
1638754170299562000,0.63256201171875,-0.9873199462890625,-0.086395263671875,-0.0395355224609375
1638754170309582000,0.64258203125,-0.9854278564453125,-0.08746337890625,-0.0392913818359375
1638754170319603000,0.65260302734375,-0.983978271484375,-0.0879974365234375,-0.039276123046875
1638754170329624000,0.6626240234375,-0.984588623046875,-0.0888671875,-0.0390625
1638754170339644000,0.672643798828125,-0.9847412109375,-0.087982177734375,-0.0391845703125
1638754170349665000,0.6826650390625,-0.9843292236328125,-0.0887298583984375,-0.0401763916015625
1638754170359684900,0.692684814453125,-0.985260009765625,-0.0898590087890625,-0.0395660400390625
1638754170369706000,0.7027060546875,-0.9838409423828125,-0.0892486572265625,-0.0391693115234375
1638754170379725800,0.712725830078125,-0.9839630126953125,-0.089019775390625,-0.0399322509765625
1638754170389747000,0.722746826171875,-0.983917236328125,-0.0878753662109375,-0.0409393310546875
1638754170399767800,0.732767822265625,-0.98468017578125,-0.0863037109375,-0.0416717529296875
1638754170409788000,0.742787841796875,-0.9862060546875,-0.08575439453125,-0.04205322265625
1638754170419808800,0.752808837890625,-0.9869842529296875,-0.0858001708984375,-0.0421600341796875
1638754170429828900,0.762828857421875,-0.9861602783203125,-0.0832061767578125,-0.042327880859375
1638754170439849700,0.772849609375,-0.9861602783203125,-0.0832061767578125,-0.0413360595703125
1638754170449869800,0.782869873046875,-0.9854736328125,-0.0838775634765625,-0.038726806640625
1638754170459891000,0.792890869140625,-0.9862518310546875,-0.0850372314453125,-0.036529541015625
1638754170469911800,0.802911865234375,-0.9859771728515625,-0.0869598388671875,-0.0343780517578125
1638754170479932000,0.812931884765625,-0.9850311279296875,-0.0850677490234375,-0.034027099609375
1638754170489952800,0.822952880859375,-0.9841766357421875,-0.0853729248046875,-0.034912109375
1638754170499972900,0.832972900390625,-0.9822235107421875,-0.0858154296875,-0.0357666015625
1638754170509994000,0.842993896484375,-0.9830780029296875,-0.0849151611328125,-0.0394439697265625
1638754170520013800,0.853013916015625,-0.9846038818359375,-0.0834808349609375,-0.0421905517578125
1638754170530035000,0.863034912109375,-0.9866943359375,-0.0822296142578125,-0.042327880859375
1638754170540056000,0.87305615234375,-0.9883575439453125,-0.0823974609375,-0.040924072265625
1638754170550076000,0.883075927734375,-0.9884490966796875,-0.0844573974609375,-0.036834716796875
1638754170560097000,0.893096923828125,-0.9878387451171875,-0.086822509765625,-0.033294677734375
