time,seconds_elapsed,z,y,x
1638754201743694800,0.02369482421875,-0.09066635935306548,0.14028313463293016,0.014499503865092992
1638754201753657900,0.033657958984375,0.06997779158949852,-0.02506853641346097,0.14060966317355633
1638754201763620900,0.043620849609375,0.23529928669333455,-0.021633666593953965,0.09225640502348542
1638754201773584000,0.053583984375,0.17534546099007128,-0.02416764205098152,-0.053936465109884736
1638754201783548000,0.0635478515625,-0.10644611228704452,-0.1164157176375389,-0.16872604285031556
1638754201793511000,0.073510986328125,-0.32383915541172026,-0.07356602533981203,-0.09760507257506251
1638754201803474000,0.083473876953125,-0.250123346337676,0.1109211388092488,0.11026172505244612
1638754201813437000,0.09343701171875,-0.05365209521055221,0.1542909094583243,0.15934826591312884
1638754201823399700,0.103399658203125,0.07543313438594342,-0.04509352570176124,0.02764313614182174
1638754201833363000,0.113363037109375,0.1215180092126131,-0.13348273390308021,-0.10259433222971856
1638754201843326000,0.123325927734375,0.10681786820888518,-0.016186214843019842,-0.10737944761440157
1638754201853289000,0.1332890625,0.010933481946587562,0.06196881878748536,0.017001988205313682
1638754201863252000,0.143251953125,-0.15932196242809293,-0.018845643310621378,0.0802815973304212
1638754201873215000,0.153215087890625,-0.18709435097277163,-0.04956475283168256,-0.018214944191649554
1638754201883179000,0.163178955078125,-0.04737900629043579,0.005749503437429666,-0.05460705784782767
1638754201893142000,0.17314208984375,0.03489186516106128,0.0015037556264549494,-0.07435549521706998
1638754201903104800,0.183104736328125,-0.01752279720902443,-0.07672609680593014,-0.014889160769805312
1638754201913067800,0.19306787109375,-0.06756254714131354,-0.048749417860805985,0.03609510347098112
1638754201923030800,0.20303076171875,-0.053124856466054915,0.04781155248880386,0.03793693194538355
1638754201932993800,0.212993896484375,-0.03061608753800392,0.0766638452246785,0.006723536101356149
1638754201942956800,0.222956787109375,-0.060543023768067354,-0.03583747544810176,-0.009945566887781023
1638754201952920000,0.232920166015625,-0.1189864449083805,-0.09340776701569557,0.005494067371636629
1638754201962883000,0.242883056640625,-0.10799918694794178,0.00655322103574872,0.042880379696935415
1638754201972847000,0.25284716796875,-0.07477496273815631,0.10256912472322582,0.03704290571510792
1638754201982809900,0.262809814453125,-0.04341887048780918,0.060857058153301474,0.020877514464408158
1638754201992772900,0.27277294921875,0.016437340059876442,0.012795038034766911,-0.02943981030024588
1638754202002735900,0.28273583984375,0.06493745933473109,0.004431406576186419,-0.066570467364043
1638754202012699000,0.292698974609375,0.03690671211481094,0.013835852324590087,-0.05902881981283426
1638754202022662000,0.302661865234375,-0.04949205292165279,-0.005613382902368903,-0.016981895265355706
1638754202032624000,0.3126240234375,-0.09450199199318886,-0.01913308194987476,0.02311659862808883
1638754202042587400,0.32258740234375,-0.06943535527586936,-0.013657427017763256,0.021526041501015423
1638754202052550400,0.33255029296875,-0.04413783241212368,-0.056324967681616545,0.02803703083023429
1638754202062513400,0.342513427734375,-0.06110591834783554,-0.08698701325319706,0.0389938205871731
