time,seconds_elapsed,z,y,x
1638746348787725800,0.104725830078125,-0.0634691403478384,-0.09636380380969493,-0.044579000308364626
1638746348797689900,0.11468994140625,-0.19592939933538436,-0.008218651763629167,-0.01576338632106781
1638746348807652900,0.12465283203125,-0.16151684212386608,-0.0050656858917325735,-0.01547492476850748
1638746348817616000,0.134615966796875,-0.03441723338663578,-0.07341565708369016,-0.033572599256038664
1638746348827579100,0.1445791015625,0.008387889117002487,-0.08476460622968152,-0.02177957787066698
1638746348837543000,0.15454296875,-0.058199090990424154,-0.04312370519982651,-0.010298252782970667
1638746348847506000,0.164505859375,-0.1138800616800785,-0.028688699671998618,0.010338877054303884
1638746348857469200,0.17446923828125,-0.044449382579326624,-0.04815397271830588,-0.01694324375540018
1638746348867432200,0.18443212890625,0.013621698117256163,-0.08338354540113359,-0.019801263535022734
1638746348877396200,0.194396240234375,0.020540099203586577,-0.07184510156502946,-0.011817863565683364
1638746348887359000,0.20435888671875,-0.013593056544661522,-0.02460577773991972,-0.0059871115855872625
1638746348897322000,0.214322021484375,-0.03480184879004955,-0.01574738503433764,-0.003515606905519962
1638746348907285000,0.224284912109375,-0.0051531449794769285,-0.02339413692783564,-0.00611205313950777
1638746348917249000,0.2342490234375,0.006471826362609863,-0.03099522304870188,0.03849602713286877
1638746348927212000,0.2442119140625,0.03604746493697166,-0.03670081427916884,0.04003668070361018
1638746348937175000,0.254175048828125,0.07958674693405628,-0.04744286530688405,-0.0006263152047991752
1638746348947138000,0.264137939453125,0.09599719898700713,-0.08681081643607468,-0.04101414743363857
1638746348957102000,0.27410205078125,0.03252922768294811,-0.11242736038742586,-0.05235533339828252
1638746348967065000,0.284065185546875,-0.060683309021592136,-0.09122012077830731,-0.01013970122039318
1638746348977027800,0.29402783203125,-0.12472118916809558,-0.045877990610338745,0.021783085002005098
1638746348986990800,0.303990966796875,-0.09225976602435111,-0.0542491295219399,0.012612813335657119
1638746348996955000,0.313954833984375,0.0017149872243404387,-0.07540968044511974,-0.01429506733417511
1638746349006918000,0.32391796875,0.04794365443587303,-0.07596174310361967,-0.04291384357511997
1638746349016881000,0.333880859375,-0.034977789878845214,-0.0816195314032957,-0.03948927595391869
1638746349026844000,0.343843994140625,-0.10081015222668648,-0.051611054369620976,0.011814648695290088
1638746349036808000,0.353807861328125,-0.09619885903894901,-0.010966653563827276,0.030656273417919874
1638746349046771000,0.36377099609375,-0.08425532326698303,-0.0373537069636397,-0.01780775163024664
1638746349056734200,0.373734130859375,-0.07023264313340187,-0.040068537146598096,-0.06357055489569902
1638746349066697200,0.383697265625,-0.12092822662591933,-0.02495316640548408,-0.06022957390472292
1638746349076661000,0.393660888671875,-0.20752923623621464,-0.005635448603704571,-0.02272942594140768
1638746349086624000,0.4036240234375,-0.19964520498812197,0.01712787960730493,0.019796733490377662
1638746349096587000,0.4135869140625,-0.1139367603033781,0.022144228198286143,0.0012868249401450157
1638746349106550000,0.423550048828125,-0.03342179260849953,-0.04351334383822977,-0.05581847946420312
1638746349116514000,0.43351416015625,-0.03849953426420689,-0.08815351801561191,-0.036614597300440074
1638746349126477000,0.44347705078125,-0.10887713882625102,-0.07094694714890792,-0.009861176539957522
