time,seconds_elapsed,z,y,x
1638746348766555100,0.08355517578125,-0.9844512939453125,-0.03704833984375,-0.1561431884765625
1638746348776518100,0.09351806640625,-0.991180419921875,-0.0380401611328125,-0.1521759033203125
1638746348786481000,0.10348095703125,-1.0064849853515625,-0.0298004150390625,-0.1491851806640625
1638746348796445000,0.11344482421875,-1.008026123046875,-0.026641845703125,-0.1476287841796875
1638746348806408000,0.123407958984375,-0.9952239990234375,-0.033203125,-0.1496734619140625
1638746348816371000,0.133370849609375,-0.988006591796875,-0.03619384765625,-0.148834228515625
1638746348826334000,0.143333984375,-0.99249267578125,-0.0326080322265625,-0.14764404296875
1638746348836298000,0.153298095703125,-1.000244140625,-0.030242919921875,-0.144927978515625
1638746348846261000,0.163260986328125,-0.995849609375,-0.0315093994140625,-0.14697265625
1638746348856224000,0.17322412109375,-0.988525390625,-0.0347900390625,-0.1477203369140625
1638746348866187000,0.18318701171875,-0.9866485595703125,-0.0353546142578125,-0.146636962890625
1638746348876151000,0.193151123046875,-0.989166259765625,-0.0306396484375,-0.1460723876953125
1638746348886114000,0.203114013671875,-0.992523193359375,-0.0284576416015625,-0.1455078125
1638746348896076800,0.213076904296875,-0.9903564453125,-0.02911376953125,-0.146148681640625
1638746348906040000,0.2230400390625,-0.988677978515625,-0.03009033203125,-0.142242431640625
1638746348916003800,0.23300390625,-0.986419677734375,-0.0305633544921875,-0.140472412109375
1638746348925967000,0.242967041015625,-0.98187255859375,-0.0314788818359375,-0.144012451171875
1638746348935930000,0.25293017578125,-0.9791717529296875,-0.0348663330078125,-0.148681640625
1638746348945893000,0.26289306640625,-0.9834136962890625,-0.0384521484375,-0.151153564453125
1638746348955857200,0.272857177734375,-0.9929351806640625,-0.0375213623046875,-0.1479034423828125
1638746348965820200,0.282820068359375,-1.000823974609375,-0.0328826904296875,-0.1435699462890625
1638746348975783200,0.292783203125,-1.0002288818359375,-0.03216552734375,-0.144134521484375
1638746348985746000,0.302745849609375,-0.99114990234375,-0.0348052978515625,-0.14654541015625
1638746348995710000,0.3127099609375,-0.9838409423828125,-0.035308837890625,-0.1497344970703125
1638746349005673000,0.3226728515625,-0.9897308349609375,-0.0354766845703125,-0.150360107421875
1638746349015636000,0.332635986328125,-0.9984588623046875,-0.0338134765625,-0.146331787109375
1638746349025599000,0.342598876953125,-0.99896240234375,-0.0286865234375,-0.1424102783203125
1638746349035563000,0.35256298828125,-0.99798583984375,-0.030029296875,-0.1466522216796875
1638746349045526000,0.362526123046875,-0.9960479736328125,-0.0317230224609375,-0.151641845703125
1638746349055489000,0.372489013671875,-0.9992218017578125,-0.029998779296875,-0.152740478515625
1638746349065452000,0.3824521484375,-1.0082550048828125,-0.0282745361328125,-0.149017333984375
1638746349075416000,0.392416015625,-1.010345458984375,-0.0258636474609375,-0.144561767578125
1638746349085379000,0.402379150390625,-1.0030670166015625,-0.02423095703125,-0.1437530517578125
1638746349095341800,0.412341796875,-0.9937591552734375,-0.0298309326171875,-0.1500396728515625
1638746349105304800,0.422304931640625,-0.991973876953125,-0.03546142578125,-0.1493988037109375
1638746349115268900,0.432268798828125,-0.9984588623046875,-0.03472900390625,-0.1455230712890625
1638746349125231900,0.44223193359375,-1.00555419921875,-0.032562255859375,-0.143218994140625
1638746349135195100,0.452195068359375,-1.00555419921875,-0.030853271484375,-0.1416015625
1638746349145158100,0.462158203125,-1.0006561279296875,-0.0329742431640625,-0.1429901123046875
1638746349155122000,0.472121826171875,-0.9964752197265625,-0.0335845947265625,-0.143402099609375
1638746349165085200,0.482085205078125,-0.9941864013671875,-0.032684326171875,-0.1430511474609375
1638746349175048200,0.492048095703125,-0.9920806884765625,-0.0308380126953125,-0.1416015625
1638746349185011000,0.502010986328125,-0.99017333984375,-0.03021240234375,-0.140380859375
1638746349194975000,0.51197509765625,-0.988800048828125,-0.0298309326171875,-0.1407623291015625
1638746349204938000,0.52193798828125,-0.988189697265625,-0.030059814453125,-0.1385345458984375
1638746349214901000,0.53190087890625,-0.98883056640625,-0.030242919921875,-0.1370697021484375
1638746349224864000,0.541864013671875,-0.98968505859375,-0.02947998046875,-0.1374359130859375
1638746349234828000,0.551828125,-0.9880828857421875,-0.0294189453125,-0.13739013671875
1638746349244791000,0.561791015625,-0.986419677734375,-0.0285491943359375,-0.137420654296875
1638746349254754000,0.571754150390625,-0.987060546875,-0.0308990478515625,-0.138397216796875
1638746349264717000,0.581717041015625,-0.9874114990234375,-0.0333709716796875,-0.1406402587890625
1638746349274681000,0.59168115234375,-0.989044189453125,-0.0312957763671875,-0.1385955810546875
