time,seconds_elapsed,z,y,x
1638746572944883700,0.0078837890625,-1.01068115234375,-0.0159149169921875,-0.0154876708984375
1638746572954904600,0.017904541015625,-0.9946746826171875,0.0001678466796875,-0.0127410888671875
1638746572964926500,0.027926513671875,-0.983367919921875,0.0280609130859375,-0.0137939453125
1638746572974947300,0.037947265625,-0.980224609375,-0.00225830078125,-0.0216217041015625
1638746572984969700,0.0479697265625,-0.9855194091796875,-0.007568359375,-0.0129241943359375
1638746572994990600,0.057990478515625,-0.98699951171875,0.0048828125,-0.01690673828125
1638746573005012500,0.068012451171875,-0.988372802734375,0.0037841796875,-0.013824462890625
1638746573015033600,0.07803369140625,-0.9900054931640625,0.0001068115234375,-0.0150604248046875
1638746573025055700,0.0880556640625,-0.9914093017578125,-0.0050506591796875,-0.0133819580078125
1638746573035077600,0.09807763671875,-0.9883270263671875,-0.0008697509765625,-0.01727294921875
1638746573045098500,0.108098388671875,-0.9871978759765625,-0.0027008056640625,-0.014923095703125
1638746573055120400,0.118120361328125,-0.9886474609375,-0.003997802734375,-0.02294921875
1638746573065141800,0.128141845703125,-0.9877471923828125,0.0047454833984375,-0.0236968994140625
1638746573075163600,0.13816357421875,-0.988006591796875,0.001312255859375,-0.0276947021484375
1638746573085184500,0.1481845703125,-0.983978271484375,0.01361083984375,-0.0504913330078125
1638746573095206400,0.158206298828125,-0.99078369140625,0.0233154296875,-0.04498291015625
1638746573105228500,0.168228515625,-0.9983367919921875,0.01263427734375,-0.0249481201171875
1638746573115249700,0.178249755859375,-0.9853973388671875,0.0089263916015625,-0.0307159423828125
1638746573125271600,0.188271484375,-0.9864959716796875,0.01361083984375,-0.0435028076171875
1638746573135292400,0.19829248046875,-0.998504638671875,0.0138702392578125,-0.0468902587890625
1638746573145314600,0.208314453125,-0.9981842041015625,0.014801025390625,-0.04473876953125
1638746573155335700,0.218335693359375,-0.992889404296875,0.01690673828125,-0.0364990234375
1638746573165357600,0.228357666015625,-0.9874420166015625,0.0114288330078125,-0.0296173095703125
1638746573175378700,0.238378662109375,-0.995086669921875,0.0135955810546875,-0.03045654296875
1638746573185400600,0.248400634765625,-0.9973907470703125,0.0041351318359375,-0.0275726318359375
1638746573195422700,0.258422607421875,-0.98773193359375,0.0006866455078125,-0.027557373046875
1638746573205443600,0.268443603515625,-0.989227294921875,0.01031494140625,-0.06842041015625
1638746573215465500,0.278465576171875,-1.0228271484375,0.007293701171875,-0.048858642578125
1638746573225486600,0.288486572265625,-1.0447540283203125,0.0028533935546875,-0.062957763671875
1638746573235508500,0.298508544921875,-1.0291900634765625,0.0089874267578125,-0.0698089599609375
1638746573245529600,0.308529541015625,-0.9729156494140625,0.062408447265625,-0.072174072265625
1638746573255551500,0.318551513671875,-0.92529296875,0.09991455078125,-0.0475311279296875
1638746573265572600,0.328572509765625,-0.9181365966796875,0.0999908447265625,-0.0098114013671875
